1	2	3	4	7	10	15	16	17	
2	3	5	6	7	11	15	16	17	
1	2	3	4	5	16	17	19	22	
2	3	4	5	11	15	16	17	19	
2	3	5	6	7	12	15	16	22	
1	2	3	4	5	15	16	19	22	
2	3	4	5	6	7	10	12	17	
1	3	5	7	11	12	15	19	22	
1	2	3	4	6	7	10	15	16	
1	2	3	5	7	11	12	16	17	
2	3	5	6	10	12	16	17	19	
1	2	4	6	10	11	16	17	19	
1	2	3	4	6	7	10	19	22	
1	2	10	11	15	16	17	19	22	
1	2	3	4	5	6	7	16	19	
1	2	3	4	5	6	7	16	19	
1	2	3	4	6	16	17	19	22	
1	2	3	5	7	11	12	17	22	
1	2	3	4	5	7	15	16	22	
1	3	5	10	11	16	17	19	22	
1	2	4	6	11	12	16	17	19	
1	2	3	4	5	6	7	11	22	
1	2	3	4	5	6	12	16	22	
3	5	6	7	12	15	16	19	22	
1	2	4	5	6	7	12	16	19	
1	2	3	5	6	10	16	17	22	
1	5	6	7	10	11	15	17	19	
1	2	4	5	6	7	11	15	17	
1	2	3	5	6	7	11	12	15	
1	2	3	4	5	11	12	15	17	
1	2	4	5	10	11	12	15	16	
1	2	3	4	10	11	15	16	22	
1	2	6	7	10	11	12	15	19	
1	2	4	5	7	15	16	19	22	
1	3	5	6	10	12	16	17	19	
1	2	3	4	10	11	12	16	19	
1	2	3	5	6	11	12	15	19	
1	2	4	5	10	12	16	19	22	
1	2	3	10	12	15	16	17	19	
1	2	5	6	12	15	16	17	19	
1	2	3	4	5	6	7	11	17	
1	2	3	5	6	7	10	12	22	
1	2	3	4	5	12	15	16	22	
1	2	3	4	7	11	16	17	22	
1	3	6	7	12	15	16	17	22	
1	2	3	4	6	11	16	17	19	
1	2	4	5	10	11	15	17	22	
2	6	10	11	12	16	17	19	22	
1	2	3	5	6	7	12	16	17	
1	2	4	5	7	10	11	16	19	
3	4	5	7	10	12	16	19	22	
1	2	3	4	5	6	10	16	19	
1	2	3	5	6	10	11	16	22	
2	3	5	7	10	11	17	19	22	
1	4	5	7	10	16	17	19	22	
1	2	3	6	7	10	11	15	19	
1	2	3	5	7	15	17	19	22	
1	2	3	4	7	10	16	17	19	
1	2	3	5	6	7	10	15	16	
1	2	4	5	7	12	17	19	22	
1	2	4	6	7	10	11	12	16	
1	4	5	6	7	11	12	17	19	
1	2	3	5	7	10	12	15	16	
1	2	3	4	6	10	11	15	19	
1	3	5	10	11	12	15	19	22	
1	2	3	4	5	6	11	16	17	
1	3	5	6	12	15	16	17	19	
1	3	10	11	12	15	16	19	22	
1	2	4	5	10	11	12	16	19	
1	2	3	4	7	10	16	19	22	
1	3	4	7	10	15	16	17	19	
2	3	5	10	11	12	17	19	22	
1	2	3	5	6	7	10	12	22	
1	2	3	4	5	6	10	15	17	
1	5	10	11	15	16	17	19	22	
1	2	3	4	6	10	11	16	17	
1	2	3	4	5	6	11	15	17	
1	3	4	5	6	7	11	12	17	
1	4	5	6	7	12	15	16	17	
1	2	3	4	6	15	16	19	22	
1	2	3	4	7	11	16	19	22	
1	2	3	4	5	6	10	19	22	
1	2	3	4	5	10	12	16	22	
1	2	3	5	7	10	12	15	22	
1	2	3	4	6	7	11	19	22	
1	2	3	4	5	10	11	19	22	
1	3	4	5	6	12	15	16	19	
3	4	5	7	10	15	16	17	22	
1	2	3	4	5	6	10	11	16	
1	2	3	4	5	6	12	19	22	
1	2	3	4	6	11	16	19	22	
1	2	3	4	7	10	11	16	19	
1	2	3	5	6	7	10	16	17	
1	2	3	5	6	12	16	19	22	
1	4	5	6	7	10	11	15	17	
1	2	3	5	6	11	12	15	17	
1	3	5	10	11	12	15	16	19	
1	2	3	5	6	7	11	15	16	
1	2	4	5	7	11	12	15	17	
1	2	3	5	7	11	12	15	22	
